Study,Site Number,Site Name,SubjectName,Open Date,Open By,Query Text,Group Name,Response Date,Responded By,Answer Text,Query Closed Date,Closed By,Query Status
ABC TEST TRIAL,306,Site 306,3061306,17-Jan-23,KKD,10,System,18-Jan-23,EMS,Updated,18-Jan-23,EGK,Closed
ABC TEST TRIAL,496,Site 496,4961496,5-Sep-22,UKR,10,System,5-Sep-22,RNN,Updated,5-Sep-22,NJZ,Closed
ABC TEST TRIAL,178,Site 178,1781178,10-Feb-23,FFX,10,System,10-Feb-23,WXU,Updated,10-Feb-23,AHX,Closed
ABC TEST TRIAL,256,Site 256,2561256,11-Aug-22,QUI,10,System,11-Aug-22,LMK,Updated,11-Aug-22,HBM,Closed
ABC TEST TRIAL,492,Site 492,4921492,2-May-22,KWS,10,CDM,7-Jun-22,ZBY,Updated,8-Jun-22,DJM,Closed
ABC TEST TRIAL,280,Site 280,2801280,18-May-22,SRS,10,CDM,20-Jun-22,SDP,Updated,20-Jun-22,PHP,Closed
ABC TEST TRIAL,323,Site 323,3231323,21-Apr-22,NLT,10,CDM,21-Jun-22,WYJ,Updated,24-Jun-22,PQZ,Closed
ABC TEST TRIAL,293,Site 293,2931293,19-Jul-22,EFR,10,CDM,27-Jul-22,QGO,Updated,9-Aug-22,EMW,Closed
ABC TEST TRIAL,158,Site 158,1581158,1-Aug-23,DLM,10,System,1-Aug-23,OKV,Updated,1-Aug-23,OAA,Closed
ABC TEST TRIAL,374,Site 374,3741374,28-Dec-22,VMJ,10,System,28-Dec-22,MUS,Updated,28-Dec-22,ASH,Closed
ABC TEST TRIAL,280,Site 280,2801280,4-Jun-21,AMI,10,System,22-Sep-21,APQ,Updated,22-Sep-21,OWL,Closed
ABC TEST TRIAL,298,Site 298,2981298,25-Dec-23,HNV,10,System,25-Dec-23,GMN,Updated,25-Dec-23,DOX,Closed
ABC TEST TRIAL,154,Site 154,1541154,21-Jun-23,KUQ,10,System,21-Jun-23,RIU,Updated,21-Jun-23,YVC,Closed
ABC TEST TRIAL,295,Site 295,2951295,21-Sep-23,MOZ,10,System,21-Sep-23,KUM,Updated,21-Sep-23,RAE,Closed
ABC TEST TRIAL,298,Site 298,2981298,22-Feb-21,YFI,10,System,6-Apr-21,ELE,Updated,6-Apr-21,WHH,Closed
ABC TEST TRIAL,306,Site 306,3061306,18-Oct-24,QGT,10,System,18-Oct-24,FBE,Updated,30-Oct-24,SLN,Closed
ABC TEST TRIAL,280,Site 280,2801280,13-Jan-22,TTI,10,System,13-Jan-22,VLE,Updated,13-Jan-22,TZQ,Closed
ABC TEST TRIAL,460,Site 460,4601460,7-May-22,SJG,10,System,7-Jul-22,TVA,Updated,7-Jul-22,NZJ,Closed
ABC TEST TRIAL,178,Site 178,1781178,21-Sep-23,RDB,10,System,21-Sep-23,ONS,Updated,21-Sep-23,LDU,Closed
ABC TEST TRIAL,322,Site 322,3221322,15-Mar-24,NZA,10,System,15-Mar-24,SIQ,Updated,15-Mar-24,RCA,Closed
ABC TEST TRIAL,492,Site 492,4921492,22-Feb-21,GHE,10,System,6-Apr-21,KBD,Updated,6-Apr-21,LAW,Closed
ABC TEST TRIAL,301,Site 301,3011301,1-Feb-23,VYM,10,System,1-Feb-23,RTW,Updated,1-Feb-23,GUZ,Closed
ABC TEST TRIAL,298,Site 298,2981298,18-Jan-23,TYN,10,System,18-Jan-23,CRM,Updated,18-Jan-23,DUR,Closed
ABC TEST TRIAL,178,Site 178,1781178,22-Feb-21,WDC,10,System,6-Apr-21,VLB,Updated,6-Apr-21,AAI,Closed
ABC TEST TRIAL,154,Site 154,1541154,13-Jan-23,YVZ,10,System,13-Jan-23,VTJ,Updated,13-Jan-23,SVE,Closed
ABC TEST TRIAL,183,Site 183,1831183,22-Feb-21,BCS,10,System,6-Apr-21,JQE,Updated,6-Apr-21,HRL,Closed
ABC TEST TRIAL,124,Site 124,1241124,22-Feb-21,LSI,10,System,6-Apr-21,SZH,Updated,6-Apr-21,NXE,Closed
ABC TEST TRIAL,374,Site 374,3741374,24-Feb-21,NPI,10,System,1-Apr-21,JAB,Updated,1-Apr-21,ORV,Closed
ABC TEST TRIAL,267,Site 267,2671267,2-Apr-24,ZJC,10,System,2-Apr-24,IWH,Updated,9-Apr-24,ILJ,Closed
ABC TEST TRIAL,131,Site 131,1311131,22-Feb-21,MWN,10,System,6-Apr-21,FKW,Updated,6-Apr-21,UMT,Closed
ABC TEST TRIAL,357,Site 357,3571357,22-Feb-21,YVQ,10,System,6-Apr-21,OSD,Updated,6-Apr-21,ZSX,Closed
ABC TEST TRIAL,132,Site 132,1321132,15-Dec-22,XJW,10,System,15-Dec-22,HHL,Updated,19-Dec-22,GJW,Closed
ABC TEST TRIAL,334,Site 334,3341334,19-Aug-22,YVM,10,System,19-Aug-22,UJQ,Updated,19-Aug-22,XWH,Closed
ABC TEST TRIAL,168,Site 168,1681168,5-Mar-21,GBE,10,System,5-Mar-21,ITB,Updated,5-Mar-21,ZVA,Closed
ABC TEST TRIAL,183,Site 183,1831183,30-Mar-21,YQT,10,System,30-Mar-21,DYB,Updated,30-Mar-21,AVI,Closed
ABC TEST TRIAL,255,Site 255,2551255,15-Dec-22,FBX,10,System,15-Dec-22,ZET,Updated,19-Dec-22,PRJ,Closed
ABC TEST TRIAL,231,Site 231,2311231,1-Apr-21,LZW,10,System,1-Apr-21,DWG,Updated,1-Apr-21,SIX,Closed
ABC TEST TRIAL,285,Site 285,2851285,25-Jun-21,GRN,10,System,25-Jun-21,UCG,Updated,25-Jun-21,SDK,Closed
ABC TEST TRIAL,391,Site 391,3911391,16-Jun-21,XFH,10,System,25-Jun-21,ARX,Updated,25-Jun-21,WKS,Closed
ABC TEST TRIAL,295,Site 295,2951295,18-Nov-22,QME,10,System,18-Nov-22,XKD,Updated,18-Nov-22,USJ,Closed
ABC TEST TRIAL,301,Site 301,3011301,18-Nov-22,IXP,10,System,18-Nov-22,AJC,Updated,18-Nov-22,EZZ,Closed
ABC TEST TRIAL,381,Site 381,3811381,27-Jul-23,ZRK,10,System,27-Jul-23,LYE,Updated,27-Jul-23,NHF,Closed
ABC TEST TRIAL,488,Site 488,4881488,2-Sep-22,PGN,10,System,2-Sep-22,JUX,Updated,2-Sep-22,SWU,Closed
ABC TEST TRIAL,154,Site 154,1541154,29-Jul-22,GOF,10,System,29-Jul-22,AXF,Updated,29-Jul-22,YUE,Closed
ABC TEST TRIAL,183,Site 183,1831183,20-Jan-23,QSA,10,CDM,24-Jan-23,WUE,Updated,24-Jan-23,YWJ,Closed
ABC TEST TRIAL,168,Site 168,1681168,20-Jun-23,LXN,10,CDM,22-Jun-23,VNL,Updated,22-Jun-23,ZPK,Closed
ABC TEST TRIAL,280,Site 280,2801280,20-Jun-23,ZZL,10,CDM,22-Jun-23,VGK,Updated,22-Jun-23,YLN,Closed
ABC TEST TRIAL,488,Site 488,4881488,20-Jun-23,TWC,10,CDM,6-Jul-23,YPI,Updated,10-Jul-23,TXN,Closed
ABC TEST TRIAL,496,Site 496,4961496,26-Jun-23,GYZ,10,CDM,27-Jun-23,GCG,Updated,27-Jun-23,SZJ,Closed
ABC TEST TRIAL,323,Site 323,3231323,26-Jun-23,BKQ,10,CDM,27-Jun-23,ZWO,Updated,27-Jun-23,RII,Closed
ABC TEST TRIAL,404,Site 404,4041404,29-Sep-23,GWD,10,CDM,18-Oct-23,PIG,Updated,19-Oct-23,HBB,Closed
ABC TEST TRIAL,391,Site 391,3911391,15-Mar-24,YSL,10,System,15-Mar-24,VDE,Updated,18-Mar-24,MYB,Closed
ABC TEST TRIAL,154,Site 154,1541154,2-Feb-23,OAK,10,System,2-Feb-23,YQC,Updated,2-Feb-23,KWI,Closed
ABC TEST TRIAL,158,Site 158,1581158,25-Oct-23,OGX,10,System,25-Oct-23,YDH,Updated,25-Oct-23,XPR,Closed
ABC TEST TRIAL,391,Site 391,3911391,25-Jun-21,TZP,10,System,25-Jun-21,WTP,Updated,25-Jun-21,TMH,Closed
ABC TEST TRIAL,452,Site 452,4521452,31-Jan-23,ZKV,10,System,31-Jan-23,OBF,Updated,31-Jan-23,TQD,Closed
ABC TEST TRIAL,344,Site 344,3441344,10-Oct-23,DQO,10,System,10-Oct-23,ZKQ,Updated,10-Oct-23,GXW,Closed
ABC TEST TRIAL,496,Site 496,4961496,9-Aug-23,HRT,10,System,9-Aug-23,ERO,Updated,10-Aug-23,ZHR,Closed
ABC TEST TRIAL,262,Site 262,2621262,8-Jul-24,HZW,10,System,8-Jul-24,JRY,Updated,8-Jul-24,JSZ,Closed
ABC TEST TRIAL,267,Site 267,2671267,27-Sep-23,JTX,10,System,27-Sep-23,XHD,Updated,29-Sep-23,DYK,Closed
ABC TEST TRIAL,452,Site 452,4521452,16-Jan-23,UJL,10,System,16-Jan-23,BRV,Updated,16-Jan-23,IOU,Closed
ABC TEST TRIAL,404,Site 404,4041404,20-Oct-23,RXP,10,System,20-Oct-23,SIJ,Updated,20-Oct-23,FGJ,Closed
ABC TEST TRIAL,267,Site 267,2671267,4-Jan-23,WQI,10,System,4-Jan-23,HMC,Updated,4-Jan-23,HNJ,Closed
ABC TEST TRIAL,391,Site 391,3911391,29-Nov-22,RJP,10,System,29-Nov-22,TEA,Updated,29-Nov-22,CJK,Closed
ABC TEST TRIAL,295,Site 295,2951295,2-Jun-23,GXH,10,System,2-Jun-23,HZH,Updated,2-Jun-23,YTF,Closed
ABC TEST TRIAL,107,Site 107,1071107,28-Sep-23,RTM,10,System,28-Sep-23,YJA,Updated,29-Sep-23,GLG,Closed
ABC TEST TRIAL,366,Site 366,3661366,11-Sep-24,GKZ,10,System,11-Sep-24,UMH,Updated,11-Sep-24,XMX,Closed
ABC TEST TRIAL,178,Site 178,1781178,1-Feb-23,BNA,10,System,1-Feb-23,VTV,Updated,1-Feb-23,YQT,Closed
ABC TEST TRIAL,452,Site 452,4521452,31-Oct-23,YJR,10,System,31-Oct-23,PZW,Updated,31-Oct-23,PJP,Closed
ABC TEST TRIAL,344,Site 344,3441344,26-Oct-22,EPR,10,System,26-Oct-22,AGN,Updated,27-Oct-22,MUM,Closed
ABC TEST TRIAL,322,Site 322,3221322,17-May-22,TIQ,10,System,17-May-22,YCM,Updated,31-May-22,BON,Closed
ABC TEST TRIAL,231,Site 231,2311231,29-Nov-22,GTJ,10,System,29-Nov-22,HTH,Updated,29-Nov-22,FTN,Closed
ABC TEST TRIAL,301,Site 301,3011301,2-Dec-22,RSR,10,System,2-Dec-22,CIR,Updated,6-Dec-22,VDN,Closed
ABC TEST TRIAL,124,Site 124,1241124,27-Jun-24,ZDT,10,System,27-Jun-24,GNZ,Updated,28-Jun-24,MEX,Closed
ABC TEST TRIAL,295,Site 295,2951295,22-Sep-23,XIZ,10,System,22-Sep-23,XAV,Updated,22-Sep-23,CFA,Closed
ABC TEST TRIAL,404,Site 404,4041404,16-Jan-23,LEP,10,System,16-Jan-23,YFE,Updated,16-Jan-23,KNA,Closed
ABC TEST TRIAL,280,Site 280,2801280,5-May-23,ZPG,10,System,5-May-23,JAM,Updated,5-May-23,KQH,Closed
ABC TEST TRIAL,496,Site 496,4961496,13-Apr-22,HQK,10,System,17-May-22,FNN,Updated,31-May-22,NPJ,Closed
ABC TEST TRIAL,388,Site 388,3881388,26-Jun-23,VFV,10,System,26-Jun-23,BGK,Updated,26-Jun-23,LHV,Closed
ABC TEST TRIAL,301,Site 301,3011301,27-Sep-23,KYZ,10,System,27-Sep-23,QHF,Updated,29-Sep-23,QZX,Closed
ABC TEST TRIAL,479,Site 479,4791479,17-Jun-22,NXI,10,System,24-Jun-22,WRP,Updated,24-Jun-22,WJR,Closed
ABC TEST TRIAL,445,Site 445,4451445,31-Oct-23,ZAG,10,System,31-Oct-23,KHP,Updated,31-Oct-23,ZLT,Closed
ABC TEST TRIAL,168,Site 168,1681168,25-Jun-23,ZOL,10,System,25-Jun-23,WMC,Updated,26-Jun-23,FGB,Closed
ABC TEST TRIAL,347,Site 347,3471347,26-Jun-23,NPL,10,System,26-Jun-23,CER,Updated,26-Jun-23,QIJ,Closed
ABC TEST TRIAL,366,Site 366,3661366,17-Jan-23,MYW,10,System,17-Jan-23,GWK,Updated,17-Jan-23,UJC,Closed
ABC TEST TRIAL,298,Site 298,2981298,21-Jun-23,YHQ,10,System,21-Jun-23,CPW,Updated,21-Jun-23,ENK,Closed
ABC TEST TRIAL,334,Site 334,3341334,28-Sep-23,JVJ,10,System,28-Sep-23,JYA,Updated,28-Sep-23,ECD,Closed
ABC TEST TRIAL,334,Site 334,3341334,28-Dec-22,SLZ,10,System,28-Dec-22,KFA,Updated,28-Dec-22,FTS,Closed
ABC TEST TRIAL,298,Site 298,2981298,18-Aug-22,CXS,10,System,18-Aug-22,HNC,Updated,18-Aug-22,QKJ,Closed
ABC TEST TRIAL,334,Site 334,3341334,7-Sep-23,TZW,10,System,7-Sep-23,RZT,Updated,7-Sep-23,YPZ,Closed
ABC TEST TRIAL,334,Site 334,3341334,24-Nov-22,RKW,10,System,24-Nov-22,ZWQ,Updated,24-Nov-22,NGJ,Closed
ABC TEST TRIAL,366,Site 366,3661366,5-Jan-23,JBS,10,System,5-Jan-23,JEZ,Updated,5-Jan-23,YVF,Closed
ABC TEST TRIAL,231,Site 231,2311231,12-Oct-23,NNL,10,System,12-Oct-23,AAC,Updated,12-Oct-23,MWU,Closed
ABC TEST TRIAL,447,Site 447,4471447,21-Dec-22,PFE,10,System,21-Dec-22,IQB,Updated,21-Dec-22,ZEN,Closed
ABC TEST TRIAL,447,Site 447,4471447,27-Sep-23,GOR,10,System,28-Sep-23,ZPS,Updated,28-Sep-23,PQS,Closed
ABC TEST TRIAL,447,Site 447,4471447,25-Feb-22,QKB,10,System,25-Feb-22,RTP,Updated,25-Feb-22,ESJ,Closed
ABC TEST TRIAL,231,Site 231,2311231,20-Apr-23,RSS,10,System,20-Apr-23,TGC,Updated,20-Apr-23,RKY,Closed
ABC TEST TRIAL,293,Site 293,2931293,1-Feb-23,YPH,10,System,2-Feb-23,FOV,Updated,2-Feb-23,QRF,Closed
ABC TEST TRIAL,306,Site 306,3061306,17-Jan-23,CIW,10,System,17-Jan-23,RKE,Updated,17-Jan-23,GVN,Closed
ABC TEST TRIAL,183,Site 183,1831183,30-Nov-21,XXK,10,System,3-Dec-21,NMI,Updated,8-Dec-21,MAI,Closed
ABC TEST TRIAL,429,Site 429,4291429,28-Nov-23,ETW,10,System,28-Nov-23,HRD,Updated,28-Nov-23,UUO,Closed
ABC TEST TRIAL,158,Site 158,1581158,26-Oct-22,VBQ,10,System,26-Oct-22,AHN,Updated,27-Oct-22,VHH,Closed
ABC TEST TRIAL,347,Site 347,3471347,26-Oct-22,ILY,10,System,26-Oct-22,PFU,Updated,27-Oct-22,VIB,Closed
ABC TEST TRIAL,107,Site 107,1071107,10-Jun-22,BHY,10,System,10-Jun-22,OVR,Updated,10-Jun-22,SNT,Closed
ABC TEST TRIAL,178,Site 178,1781178,8-Sep-22,ZLI,10,System,8-Sep-22,LVG,Updated,8-Sep-22,ONZ,Closed
ABC TEST TRIAL,388,Site 388,3881388,17-Jan-23,AFM,10,System,17-Jan-23,QVT,Updated,17-Jan-23,ZNG,Closed
ABC TEST TRIAL,295,Site 295,2951295,2-Oct-23,HDN,10,System,2-Oct-23,EDH,Updated,2-Oct-23,GEJ,Closed
ABC TEST TRIAL,298,Site 298,2981298,25-Dec-23,LAH,10,System,25-Dec-23,IZU,Updated,25-Dec-23,IBT,Closed
ABC TEST TRIAL,306,Site 306,3061306,5-Jan-23,KNF,10,System,5-Jan-23,QMG,Updated,5-Jan-23,CRO,Closed
ABC TEST TRIAL,285,Site 285,2851285,28-Jan-22,VIX,10,System,28-Jan-22,OTG,Updated,28-Jan-22,COK,Closed
ABC TEST TRIAL,366,Site 366,3661366,17-Mar-21,IOM,10,System,17-Mar-21,ULT,Updated,17-Mar-21,ENO,Closed
ABC TEST TRIAL,267,Site 267,2671267,12-Jan-23,PVZ,10,System,12-Jan-23,KLB,Updated,12-Jan-23,PFL,Closed
ABC TEST TRIAL,374,Site 374,3741374,22-Apr-21,WXR,10,System,22-Apr-21,PFT,Updated,22-Apr-21,QHA,Closed
ABC TEST TRIAL,158,Site 158,1581158,4-Mar-21,DTM,10,System,4-Mar-21,JND,Updated,4-Mar-21,YRG,Closed
ABC TEST TRIAL,374,Site 374,3741374,28-Jan-22,QLT,10,System,28-Jan-22,MOT,Updated,28-Jan-22,UWT,Closed
ABC TEST TRIAL,452,Site 452,4521452,17-May-24,NRP,10,System,17-May-24,IVL,Updated,17-May-24,OFU,Closed
ABC TEST TRIAL,347,Site 347,3471347,21-Dec-22,KEK,10,System,29-Dec-22,DBD,Updated,29-Dec-22,WPY,Closed
ABC TEST TRIAL,298,Site 298,2981298,11-Jan-23,VKP,10,System,11-Jan-23,MBP,Updated,11-Jan-23,MAN,Closed
ABC TEST TRIAL,183,Site 183,1831183,18-Nov-22,KJS,10,System,18-Nov-22,EXS,Updated,18-Nov-22,FXW,Closed
ABC TEST TRIAL,267,Site 267,2671267,19-Oct-23,YFG,10,System,19-Oct-23,XHE,Updated,19-Oct-23,MEV,Closed
ABC TEST TRIAL,262,Site 262,2621262,22-Apr-21,UHB,11,System,22-Apr-21,UDY,Updated,18-Aug-21,CDS,Closed
ABC TEST TRIAL,460,Site 460,4601460,14-Jun-23,AGP,11,System,14-Jun-23,WQA,Updated,14-Jun-23,BQF,Closed
ABC TEST TRIAL,280,Site 280,2801280,15-Mar-24,LJT,11,System,15-Mar-24,LCC,Updated,15-Mar-24,HHV,Closed
ABC TEST TRIAL,131,Site 131,1311131,23-Mar-21,VIF,11,System,27-Apr-21,SNE,Updated,27-Apr-21,JOR,Closed
ABC TEST TRIAL,374,Site 374,3741374,11-Sep-24,COC,11,System,11-Sep-24,ZNU,Updated,11-Sep-24,JWL,Closed
ABC TEST TRIAL,158,Site 158,1581158,19-Apr-23,EWJ,11,System,19-Apr-23,ASX,Updated,19-Apr-23,RML,Closed
ABC TEST TRIAL,195,Site 195,1951195,3-Jan-23,EZS,11,System,3-Jan-23,SRO,Updated,3-Jan-23,PXU,Closed
ABC TEST TRIAL,323,Site 323,3231323,14-Nov-22,TGJ,11,System,14-Nov-22,XJU,Updated,14-Nov-22,ABS,Closed
ABC TEST TRIAL,306,Site 306,3061306,28-Sep-23,HDV,11,System,28-Sep-23,ZNS,Updated,29-Sep-23,JAR,Closed
ABC TEST TRIAL,294,Site 294,2941294,18-Oct-23,EDL,11,System,18-Oct-23,BJO,Updated,19-Oct-23,LUH,Closed
ABC TEST TRIAL,404,Site 404,4041404,14-Sep-23,HMZ,11,System,14-Sep-23,XWO,Updated,14-Sep-23,OCZ,Closed
ABC TEST TRIAL,469,Site 469,4691469,14-Sep-23,OZC,11,System,14-Sep-23,ZHZ,Updated,14-Sep-23,FCU,Closed
ABC TEST TRIAL,195,Site 195,1951195,28-Sep-23,GBI,11,System,28-Sep-23,FPJ,Updated,29-Sep-23,HHX,Closed
ABC TEST TRIAL,158,Site 158,1581158,9-Jan-23,PHW,11,CDM,11-Jan-23,PNI,Updated,12-Jan-23,RCT,Closed
ABC TEST TRIAL,381,Site 381,3811381,10-Jan-23,XVV,11,CDM,11-Jan-23,FZC,Updated,12-Jan-23,GAO,Closed
ABC TEST TRIAL,280,Site 280,2801280,4-Jul-23,USV,11,CDM,12-Jul-23,WYM,Updated,12-Jul-23,NBF,Closed
ABC TEST TRIAL,158,Site 158,1581158,12-Jun-23,NPF,11,CDM,16-Jun-23,EIG,Updated,16-Jun-23,LML,Closed
ABC TEST TRIAL,267,Site 267,2671267,12-Jun-23,MLQ,11,CDM,13-Jun-23,SAD,Updated,15-Jun-23,QGD,Closed
ABC TEST TRIAL,391,Site 391,3911391,18-Jan-23,TVI,11,CDM,19-Jan-23,CAF,Updated,19-Jan-23,XDA,Closed
ABC TEST TRIAL,374,Site 374,3741374,27-Sep-23,ZIP,11,CDM,28-Sep-23,SPZ,Updated,29-Sep-23,YFO,Closed
ABC TEST TRIAL,168,Site 168,1681168,23-Oct-23,WAQ,11,CDM,24-Oct-23,MEO,Updated,24-Oct-23,SHQ,Closed
ABC TEST TRIAL,295,Site 295,2951295,26-Sep-23,JEC,11,CDM,28-Sep-23,QFB,Updated,29-Sep-23,YRT,Closed
ABC TEST TRIAL,344,Site 344,3441344,27-Sep-23,UQL,11,CDM,10-Oct-23,QUG,Updated,10-Oct-23,VUX,Closed
ABC TEST TRIAL,388,Site 388,3881388,27-Sep-23,TXL,11,CDM,28-Sep-23,HKD,Updated,29-Sep-23,WDJ,Closed
ABC TEST TRIAL,445,Site 445,4451445,26-Sep-23,HJB,11,CDM,27-Sep-23,XYR,Updated,29-Sep-23,IKH,Closed
ABC TEST TRIAL,231,Site 231,2311231,26-Sep-23,PJN,11,CDM,27-Sep-23,SLF,Updated,29-Sep-23,MVL,Closed
ABC TEST TRIAL,445,Site 445,4451445,26-Sep-23,NSE,11,CDM,27-Sep-23,IMS,Updated,29-Sep-23,FFP,Closed
ABC TEST TRIAL,267,Site 267,2671267,27-Sep-23,DLV,11,CDM,28-Sep-23,TUD,Updated,29-Sep-23,QTR,Closed
ABC TEST TRIAL,404,Site 404,4041404,27-Sep-23,IOV,11,CDM,28-Sep-23,BXH,Updated,29-Sep-23,DTW,Closed
ABC TEST TRIAL,256,Site 256,2561256,27-Sep-23,TIC,11,CDM,28-Sep-23,ZDH,Updated,29-Sep-23,HPM,Closed
ABC TEST TRIAL,285,Site 285,2851285,26-Sep-23,TXD,11,CDM,10-Oct-23,XIC,Updated,10-Oct-23,GVN,Closed
ABC TEST TRIAL,479,Site 479,4791479,26-Sep-23,RKC,11,CDM,27-Sep-23,GOH,Updated,29-Sep-23,CFP,Closed
ABC TEST TRIAL,293,Site 293,2931293,26-Sep-23,NKG,11,CDM,28-Sep-23,VYE,Updated,29-Sep-23,AGB,Closed
ABC TEST TRIAL,301,Site 301,3011301,26-Sep-23,MCB,11,CDM,27-Sep-23,AYP,Updated,29-Sep-23,MXT,Closed
ABC TEST TRIAL,241,Site 241,2411241,27-Sep-23,HRF,11,CDM,10-Oct-23,ZFX,Updated,10-Oct-23,NXJ,Closed
ABC TEST TRIAL,306,Site 306,3061306,27-Sep-23,CPV,11,CDM,10-Oct-23,OMW,Updated,10-Oct-23,PCL,Closed
ABC TEST TRIAL,488,Site 488,4881488,27-Sep-23,CIA,11,CDM,10-Oct-23,EEX,Updated,10-Oct-23,GSW,Closed
ABC TEST TRIAL,404,Site 404,4041404,27-Sep-23,YQX,11,CDM,27-Sep-23,WXT,Updated,29-Sep-23,BAL,Closed
ABC TEST TRIAL,381,Site 381,3811381,27-Sep-23,WFN,11,CDM,3-Oct-23,LZE,Updated,3-Oct-23,WNH,Closed
ABC TEST TRIAL,344,Site 344,3441344,27-Sep-23,NUE,11,CDM,10-Oct-23,OGZ,Updated,10-Oct-23,IOS,Closed
ABC TEST TRIAL,429,Site 429,4291429,27-Sep-23,ETC,11,CDM,27-Sep-23,CDZ,Updated,29-Sep-23,KFI,Closed
ABC TEST TRIAL,388,Site 388,3881388,25-Sep-22,SEN,11,System,25-Sep-22,VCK,Updated,12-Oct-22,RCA,Closed
ABC TEST TRIAL,447,Site 447,4471447,25-Oct-22,OTT,11,System,25-Oct-22,SKI,Updated,25-Oct-22,AYN,Closed
ABC TEST TRIAL,298,Site 298,2981298,25-Oct-22,GKS,11,System,25-Oct-22,RKQ,Updated,25-Oct-22,IYL,Closed
ABC TEST TRIAL,131,Site 131,1311131,9-Sep-22,HJC,11,System,9-Sep-22,CPE,Updated,9-Sep-22,KVN,Closed
ABC TEST TRIAL,132,Site 132,1321132,15-Dec-22,JFU,11,System,15-Dec-22,UEB,Updated,19-Dec-22,OTF,Closed
ABC TEST TRIAL,168,Site 168,1681168,25-Oct-22,CKU,11,System,25-Oct-22,XAJ,Updated,25-Oct-22,JKF,Closed
ABC TEST TRIAL,374,Site 374,3741374,16-Dec-22,TAX,11,System,16-Dec-22,WWM,Updated,19-Dec-22,JRQ,Closed
ABC TEST TRIAL,306,Site 306,3061306,16-Mar-23,CAK,11,System,16-Mar-23,RCO,Updated,21-Mar-23,JEC,Closed
ABC TEST TRIAL,460,Site 460,4601460,2-Sep-22,MZI,11,System,2-Sep-22,PRY,Updated,2-Sep-22,GBJ,Closed
ABC TEST TRIAL,285,Site 285,2851285,11-Jul-22,DBO,11,System,29-Jul-22,WJZ,Updated,29-Jul-22,NSE,Closed
ABC TEST TRIAL,262,Site 262,2621262,25-Sep-22,SMC,11,System,25-Sep-22,QQI,Updated,12-Oct-22,KQY,Closed
ABC TEST TRIAL,404,Site 404,4041404,16-Dec-22,BPP,11,System,16-Dec-22,VZU,Updated,19-Dec-22,BQH,Closed
ABC TEST TRIAL,492,Site 492,4921492,25-Sep-22,MMI,11,System,25-Sep-22,BRE,Updated,4-Oct-22,UBO,Closed
ABC TEST TRIAL,429,Site 429,4291429,20-Apr-23,IYS,11,System,20-Apr-23,DBI,Updated,20-Apr-23,APU,Closed
ABC TEST TRIAL,488,Site 488,4881488,7-May-22,RPX,11,System,24-May-22,SIN,Updated,31-May-22,LTV,Closed
ABC TEST TRIAL,294,Site 294,2941294,25-Sep-22,HQI,11,System,25-Sep-22,VAA,Updated,12-Oct-22,ESN,Closed
ABC TEST TRIAL,295,Site 295,2951295,2-Aug-22,UKH,11,System,2-Aug-22,FYI,Updated,2-Aug-22,NIN,Closed
ABC TEST TRIAL,195,Site 195,1951195,21-Sep-23,YJH,11,System,21-Sep-23,NNQ,Updated,22-Sep-23,OOS,Closed
ABC TEST TRIAL,158,Site 158,1581158,30-Mar-21,WBY,11,System,2-Oct-21,FJA,Updated,2-Oct-21,JBP,Closed
ABC TEST TRIAL,496,Site 496,4961496,10-Aug-23,DMV,11,System,10-Aug-23,JVH,Updated,10-Aug-23,BVK,Closed
ABC TEST TRIAL,429,Site 429,4291429,25-Sep-22,OIY,11,System,25-Sep-22,CDN,Updated,12-Oct-22,IKR,Closed
ABC TEST TRIAL,404,Site 404,4041404,25-Sep-22,OTS,11,System,25-Sep-22,RUY,Updated,12-Oct-22,OML,Closed
ABC TEST TRIAL,262,Site 262,2621262,25-Sep-22,DPP,11,System,25-Sep-22,QHU,Updated,12-Oct-22,SHS,Closed
ABC TEST TRIAL,293,Site 293,2931293,25-Oct-22,RUY,11,System,25-Oct-22,SPK,Updated,25-Oct-22,TAR,Closed
ABC TEST TRIAL,298,Site 298,2981298,7-Jul-22,COR,11,System,7-Jul-22,OEE,Updated,18-Jul-22,BBZ,Closed
ABC TEST TRIAL,447,Site 447,4471447,30-Mar-21,SNG,11,System,2-Oct-21,YCT,Updated,2-Oct-21,ZBW,Closed
ABC TEST TRIAL,496,Site 496,4961496,25-Sep-22,FLP,11,System,25-Sep-22,YAX,Updated,12-Oct-22,VAT,Closed
ABC TEST TRIAL,492,Site 492,4921492,7-May-22,OZQ,11,System,24-May-22,FBV,Updated,31-May-22,NAF,Closed
ABC TEST TRIAL,255,Site 255,2551255,7-May-22,ZWY,11,System,24-May-22,FNK,Updated,27-May-22,KVG,Closed
ABC TEST TRIAL,488,Site 488,4881488,8-Jul-22,SQO,11,System,8-Jul-22,BZP,Updated,18-Jul-22,XJR,Closed
ABC TEST TRIAL,237,Site 237,2371237,27-Dec-22,VCR,11,System,27-Dec-22,UXY,Updated,28-Dec-22,JXY,Closed
ABC TEST TRIAL,178,Site 178,1781178,14-Jan-23,HVX,11,System,14-Jan-23,ARG,Updated,14-Jan-23,QLP,Closed
ABC TEST TRIAL,295,Site 295,2951295,26-Oct-22,YJF,11,System,26-Oct-22,YWD,Updated,27-Oct-22,HUV,Closed
